ar:,35898.0023,(358.4835, 55.9583, 357.0403)(359.2360, 7.6360, 8.3281)(0.4539, 325.5427, 0.6511)(359.9859, 32.8541, 359.8047),(358.4886, 55.9734, 357.0555)(358.4928, 308.6222, 6.8950)(0.4582, 325.5064, 0.6257)(0.0246, 32.8431, 359.8759)
vr:,6233.2699,(0.0000, 0.0000, 0.0000),(0.0000, 30.0000, 0.0000)
ar:,7133.6596,(358.4785, 55.9738, 357.0501)(359.7629, 5.5318, 6.5652)(0.4580, 325.5426, 0.6258)(0.0466, 32.8178, 359.8823),(358.4839, 55.9738, 357.0400)(358.7406, 336.2350, 6.8845)(0.4724, 325.5318, 0.6333)(0.0324, 32.8179, 359.8901)
ar:,42771.2605,(358.4785, 55.9738, 357.0501)(359.7629, 5.5318, 6.5652)(0.4580, 325.5426, 0.6258)(0.0466, 32.8178, 359.8823),(359.2120, 128.9436, 357.3665)(358.2633, 303.2433, 7.4539)(0.5111, 325.5575, 0.6813)(0.0266, 32.8069, 359.8286)
vr:,13840.8688,(0.0000, 0.0000, 0.0000),(0.0000, 40.0000, 90.0000)
ar:,22399.0011,(359.1764, 128.9342, 357.3455)(358.2613, 303.2018, 7.4703)(0.4858, 325.5573, 0.6772)(0.0310, 32.7816, 359.8539),(340.9105, 151.8332, 87.0644)(358.3180, 303.0761, 7.5369)(0.4859, 325.5539, 0.6772)(0.0059, 32.8321, 359.8584)
ar:,56962.0042,(359.1764, 128.9342, 357.3455)(358.2613, 303.2018, 7.4703)(0.4858, 325.5573, 0.6772)(0.0310, 32.7816, 359.8539),(358.6846, 266.0554, 357.5965)(358.3680, 303.0052, 7.6703)(359.8639, 58.3283, 0.1734)(0.0311, 32.8431, 359.8539)
vr:,20678.0011,(0.0000, 0.0000, 0.0000),(0.0000, 20.0000, 90.0000)
ar:,11965.001,(358.6844, 266.0718, 357.5801)(358.3969, 302.8464, 7.7541)(359.9131, 58.7591, 0.2010)(0.0466, 32.7959, 359.8823),(358.6937, 266.1123, 357.5876)(358.4160, 302.8213, 7.8100)(359.0016, 271.7458, 179.5796)(0.0498, 32.7706, 359.8713)
ar:,52799.0809,(358.6844, 266.0718, 357.5801)(358.3969, 302.8464, 7.7541)(359.9131, 58.7591, 0.2010)(0.0466, 32.7959, 359.8823),(358.7076, 266.0312, 357.5718)(358.4848, 302.7776, 7.9320)(359.9883, 243.0123, 0.1945)(359.8954, 108.1693, 0.0899)
vr:,13376.0016,(0.0000, 0.0000, 0.0000),(40.0000, 50.0000, 0.0000)
ar:,37500.549,(358.6834, 266.0479, 357.5644)(358.4737, 302.7405, 7.9786)(0.0333, 243.0536, 0.2087)(359.8969, 108.1852, 0.1312),(358.6464, 266.2271, 357.5555)(358.4895, 302.6841, 8.0255)(0.1221, 242.9555, 0.1956)(321.7019, 168.3670, 2.8452)
