vr:,23674.0016,(0.0000, 0.0000, 0.0000),(2.4431, 128.7287, 9.0534)
ar:,22679.0016,(7.2917, 154.8680, 357.9726)(1.2097, 348.5988, 0.8121)(359.2739, 267.1807, 1.1283)(358.5276, 64.4527, 359.7356),(7.2630, 154.9255, 357.9476)(1.2278, 348.6098, 0.7643)(358.5430, 38.6571, 0.2418)(358.4743, 64.5607, 359.7546)
ar:,38136.4356,(7.2917, 154.8680, 357.9726)(1.2097, 348.5988, 0.8121)(359.2739, 267.1807, 1.1283)(358.5276, 64.4527, 359.7356),(7.2402, 154.8236, 358.0047)(1.2219, 348.6662, 0.7079)(359.5479, 345.4824, 1.1666)(359.9494, 132.6026, 358.8583)
vr:,13249.0015,(0.0000, 0.0000, 0.0000),(11.5778, 196.8838, 5.6935)
ar:,15443.0011,(7.2542, 154.8352, 358.0141)(1.2337, 348.5864, 0.7059)(359.4271, 345.5032, 1.3090)(359.5459, 132.6199, 359.3358),(7.2517, 154.8345, 358.0028)(1.2461, 348.6094, 0.7164)(359.3520, 345.4907, 1.3532)(0.8056, 257.3609, 359.2504)
ar:,30259.0014,(7.2542, 154.8352, 358.0141)(1.2337, 348.5864, 0.7059)(359.4271, 345.5032, 1.3090)(359.5459, 132.6199, 359.3358),(7.2269, 154.8596, 357.9984)(0.6922, 8.0911, 0.9335)(359.3694, 344.9835, 1.3545)(359.1970, 178.7170, 359.9288)
vr:,16911.0022,(0.0000, 0.0000, 0.0000),(10.8264, 255.8730, 357.0266)
ar:,9041.0006,(7.2664, 154.8936, 358.0153)(0.8882, 8.0812, 0.9243)(359.3790, 345.0064, 1.3416)(358.9869, 178.7316, 359.5872),(7.2751, 154.8925, 358.0015)(1.4798, 228.5310, 359.1712)(359.3578, 345.0061, 1.3559)(358.9640, 178.7433, 359.5759)
ar:,22973.6915,(7.2664, 154.8936, 358.0153)(0.8882, 8.0812, 0.9243)(359.3790, 345.0064, 1.3416)(358.9869, 178.7316, 359.5872),(359.1174, 235.4500, 356.9987)(0.9595, 152.9495, 0.5589)(359.3449, 345.0060, 1.3460)(358.9176, 178.7439, 359.5305)
vr:,10981.0022,(0.0000, 0.0000, 0.0000),(2.4993, 83.0476, 5.2727)
ar:,8770.0002,(358.8261, 235.4281, 356.9106)(0.5383, 152.9593, 0.7192)(359.3449, 345.0060, 1.3460)(358.9060, 178.7326, 359.5193),(359.1965, 299.9818, 356.8904)(0.4355, 152.9364, 0.7320)(359.3349, 345.0172, 1.3588)(358.8943, 178.7443, 359.4964)
