ar:,50232.5139,(357.4677, 70.7271, 356.5161)(359.0352, 148.1370, 359.5008)(0.4921, 27.7726, 0.0626)(358.8582, 98.2505, 0.6245),(357.3663, 70.5484, 356.5365)(359.0194, 148.1148, 359.5293)(0.5227, 27.7255, 0.0818)(358.9569, 98.1550, 0.3887)
ar:,62169.9252,(357.4677, 70.7271, 356.5161)(359.0352, 148.1370, 359.5008)(0.4921, 27.7726, 0.0626)(358.8582, 98.2505, 0.6245),(357.3651, 70.5071, 356.5374)(359.0194, 148.1038, 359.5294)(0.5228, 27.7143, 0.0817)(358.9402, 98.1377, 0.5095)
vr:,18684.684,(0.0000, 0.0000, 0.0000),(7.3971, 279.3713, 70.6356)
ar:,13000.6768,(357.3398, 70.5014, 356.5339)(359.0305, 148.1400, 359.5260)(0.5089, 27.7255, 0.0902)(358.9419, 98.1455, 0.5990),(357.3491, 70.5076, 356.5401)(358.9989, 148.1041, 359.4995)(0.5034, 27.7395, 0.1125)(358.9581, 98.1531, 0.6000)
vr:,26140.0038,(0.0000, 0.0000, 0.0000),(0.0537, 286.8770, 76.7786)
ar:,9851.1751,(357.3500, 70.4094, 356.5171)(359.0054, 148.1512, 359.5211)(0.4921, 27.7392, 0.0625)(358.9794, 98.1528, 0.6421),(357.3390, 70.3526, 356.5118)(359.0051, 148.0787, 359.5217)(0.5255, 27.7143, 0.0706)(358.9631, 98.1776, 0.6408)
ar:,67214.1835,(357.3500, 70.4094, 356.5171)(359.0054, 148.1512, 359.5211)(0.4921, 27.7392, 0.0625)(358.9794, 98.1528, 0.6421),(357.0902, 97.2965, 356.4513)(359.0226, 148.1147, 359.5403)(0.4866, 27.6782, 0.0845)(358.8877, 94.1613, 0.4866)
vr:,16796.1406,(0.0000, 0.0000, 0.0000),(349.9932, 110.9960, 356.5115)
ar:,4187.001,(357.0918, 97.2810, 356.4193)(359.0255, 148.0894, 359.5515)(0.5144, 27.7143, 0.0679)(358.8733, 94.1617, 0.4375),(357.0933, 97.2890, 356.4032)(359.0224, 148.0675, 359.5407)(0.5255, 27.7254, 0.0707)(358.8570, 94.1779, 0.4367)
vr:,12982.4194,(0.0000, 0.0000, 0.0000),(346.6919, 84.7110, 2.4061)
ar:,9424.0005,(357.0938, 97.2732, 356.3874)(358.9972, 148.0897, 359.5358)(0.4921, 27.7392, 0.0625)(358.8576, 94.1780, 0.4205),(358.1285, 195.4540, 355.0257)(358.9939, 148.0425, 359.5252)(0.4921, 27.7865, 0.0627)(358.8654, 94.1942, 0.4288)
ar:,28874.0019,(357.0938, 97.2732, 356.3874)(358.9972, 148.0897, 359.5358)(0.4921, 27.7392, 0.0625)(358.8576, 94.1780, 0.4205),(357.7433, 78.6475, 357.1291)(359.0054, 148.1401, 359.5212)(0.3638, 69.0987, 359.6939)(358.8578, 95.2318, 0.4994)
vr:,22934.3388,(0.0000, 0.0000, 0.0000),(309.0772, 274.0026, 90.7350)
ar:,9697.0008,(357.3116, 78.6431, 356.6423)(359.0052, 148.1260, 359.5213)(0.6476, 69.1242, 359.8477)(358.8493, 95.2394, 0.5070),(357.2923, 78.6444, 356.6116)(359.0067, 148.0901, 359.4854)(3.9565, 23.9184, 269.4294)(358.8330, 95.2640, 0.5061)
ar:,28461.0013,(357.3116, 78.6431, 356.6423)(359.0052, 148.1260, 359.5213)(0.6476, 69.1242, 359.8477)(358.8493, 95.2394, 0.5070),(357.2431, 78.5902, 356.5443)(358.7247, 224.9277, 359.1255)(0.5265, 34.2072, 0.1980)(358.8417, 95.2233, 0.4987)
vr:,13679.1251,(0.0000, 0.0000, 0.0000),(348.4610, 207.0663, 350.3698)
ar:,19771.4629,(357.2325, 78.5334, 356.5383)(359.2626, 224.9060, 359.5341)(0.4819, 34.1960, 0.1482)(358.8662, 95.2319, 0.4917),(357.2168, 78.5500, 356.5395)(358.2364, 86.3584, 359.0993)(0.4592, 34.1848, 0.1052)(358.8488, 95.3450, 0.5060)
