vr ope time:,5963.7359
ar ope time:,7376.0308
vr ope time:,8044.0408
ar ope time:,9481.1728
vr ope time:,13070.2644
ar ope time:,7632.6758
vr ope time:,11200.5859
ar ope time:,7533.2466
vr ope time:,3460.0415
ar ope time:,8565.3663
vr ope time:,28140.8938
ar ope time:,16581.6218
vr ope time:,18685.589
ar ope time:,10848.3548
vr ope time:,6282.3452
ar ope time:,6181.4639
